"사업장","공장","SafeSeal타입","반입번호","제조오더번호","SN","기존 SN","신규 SN","사용자재목록","사용수량목록","최종공정","상태"
"HSIONES","P2","REFURB","260615-072-8","T226061500081","A0506293 240003117","","","A0405465","15","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260615-072-9","T226061500082","A0506293 246714904","","","","","출하검사","작업완료"
"HSIONES","P2","REFURB","260616-071-4","T226061600077","A0505752 197593903","","","A0405465","15","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260616-071-6","T226061600079","A0596863 249522901","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260616-072-1","T226061600080","A0506293 231454612","","","","","출하검사","작업완료"
"HSIONES","P2","REFURB","260616-072-10","T226061600081","A0506293 212436905","9000174472 2325 20007","9000174472 1426 20008","A0435265","1","출하검사","작업완료"
"HSIONES","P2","REFURB","260616-072-10","T226061600081","A0506293 212436905","","","A0405465","15","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260616-072-11","T226061600082","A0506293 213557415","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260616-072-2","T226061600083","A0506293 246714802","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260616-072-3","T226061600084","A0506293 246714829","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260616-072-4","T226061600085","A0506293 246714827","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260616-072-5","T226061600086","A0506293 246714828","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260616-072-6","T226061600087","A0506293 246714809","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260616-072-7","T226061600088","A0506293 219353603","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260616-072-8","T226061600089","A0506293 212436908","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260616-072-9","T226061600090","A0506293 223715813","","","","","출하검사","작업완료"
"HSIONES","P2","REFURB","260616-072-12","T226061600105","A0506293 129499601","9000040639 4023 80008","9000174472 1426 20014","A0435265","1","출하검사","작업완료"
"HSIONES","P2","REFURB","260616-072-12","T226061600105","A0506293 129499601","","","A0405465","15","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260616-072-13","T226061600106","A0506293 137079707","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260616-072-14","T226061600107","A0506293 162761406","","","","","출하검사","작업중"
"HSIONES","P2","CHEM SOAK","260616-072-15","T226061600108","A0506293 160277815","","","","","출하검사","작업대기"
"HSIONES","P2","CHEM SOAK","260616-072-16","T226061600109","A0506293 233207207","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260616-072-17","T226061600110","A0506293 137485313","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260616-072-18","T226061600111","A0506293 129499620","","","","","출하검사","작업완료"
"HSIONES","P2","REFURB","260616-072-19","T226061600112","A0506293 127487016","","","","","출하검사","작업대기"
"HSIONES","P2","CHEM SOAK","260616-072-20","T226061600113","A0506293 173605608","","","","","출하검사","작업완료"
"HSIONES","P2","REFURB","260616-072-22","T226061600114","A0506293 233207210","","","A0405465","15","출하검사","작업완료"
"HSIONES","P2","REFURB","260616-072-22","T226061600114","A0506293 233207210","9000174472 4423 20001","9000174472 1526 00324","A0435265","1","출하검사","작업완료"
"HSIONES","P2","REFURB","260616-072-21","T226061600152","A0503421 127457601","","","","","출하검사","작업대기"
"HSIONES","P2","CHEM SOAK","260617-071-1","T226061700012","A0596863 250014415","","","","","출하검사","작업대기"
"HSIONES","P2","CHEM SOAK","260617-071-10","T226061700093","A0563802 171156005","","","","","출하검사","작업중"
"HSIONES","P2","CHEM SOAK","260617-071-11","T226061700094","A0496495 171644931","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-071-12","T226061700095","A0496495 168846617","","","","","출하검사","작업완료"
"HSIONES","P2","REFURB","260617-071-13","T226061700096","A0563802 171644910","","","A0405465","15","출하검사","작업완료"
"HSIONES","P2","REFURB","260617-071-13","T226061700096","A0563802 171644910","9000174472 3125 20024","9000174472 1626 00193","A0435265","1","출하검사","작업완료"
"HSIONES","P2","REFURB","260617-071-2","T226061700102","A0496495 182789206","","","A0405465","15","출하검사","작업완료"
"HSIONES","P2","REFURB","260617-071-2","T226061700102","A0496495 182789206","9000174472 0326 20013","9000174472 1526 00094","A0435265","1","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-071-3","T226061700103","A0496495 177336325","","","","","출하검사","작업완료"
"HSIONES","P2","REFURB","260617-071-4","T226061700104","A0563802 169372516","","","A0477606","2","출하검사","작업완료"
"HSIONES","P2","REFURB","260617-071-4","T226061700104","A0563802 169372516","","","A0405465","15","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-071-5","T226061700105","A0496495 171156004","","","","","출하검사","작업완료"
"HSIONES","P2","REFURB","260617-071-6","T226061700106","A0563802 173426304","9000174472 3025 20013","9000174472 1626 00340","A0435265","1","출하검사","작업완료"
"HSIONES","P2","REFURB","260617-071-6","T226061700106","A0563802 173426304","","","A0405465","15","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-071-7","T226061700107","A0563802 181479016","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-071-8","T226061700108","A0496495 182789204","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-071-9","T226061700109","A0496495 168846628","","","","","출하검사","작업대기"
"HSIONES","P2","CHEM SOAK","260617-072-1","T226061700110","A0506293 234923610","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-10","T226061700111","A0506293 219353612","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-11","T226061700112","A0506293 222247006","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-12","T226061700113","A0506293 231454603","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-13","T226061700114","A0506293 246714806","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-17","T226061700118","A0503421 125440403","","","","","출하검사","작업완료"
"HSIONES","P2","REFURB","260617-072-18","T226061700119","A0506293 193585123","","","A0405465","15","출하검사","작업완료"
"HSIONES","P2","REFURB","260617-072-18","T226061700119","A0506293 193585123","9000174472 1224 20007","9000174472 1626 00191","A0435265","1","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-19","T226061700120","A0506293 137485306","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-2","T226061700121","A0506293 246714814","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-20","T226061700122","A0506293 237274102","","","","","출하검사","작업완료"
"HSIONES","P2","REFURB","260617-072-21","T226061700123","A0503421 125139908","","","A0405465","15","출하검사","작업완료"
"HSIONES","P2","REFURB","260617-072-21","T226061700123","A0503421 125139908","9000040639 2623 20010 ","9000174472 1626 00189","A0435265","1","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-22","T226061700124","A0506293 246714801","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-23","T226061700125","A0506293 173605610","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-24","T226061700126","A0506293 233207205","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-25","T226061700127","A0506293 194118903","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-26","T226061700128","A0503421 122882101","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-27","T226061700129","A0503421 815801018","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-28","T226061700130","A0506293 127487001","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-29","T226061700131","A0506293 237274101","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-3","T226061700132","A0506293 246714906","","","","","출하검사","작업완료"
"HSIONES","P2","REFURB","260617-072-30","T226061700133","A0506293 193585109","","","A0405465","15","출하검사","작업완료"
"HSIONES","P2","REFURB","260617-072-30","T226061700133","A0506293 193585109","","","A0491889","1","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-4","T226061700134","A0506293 240003102","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-5","T226061700135","A0506293 237274208","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-6","T226061700136","A0506293 238339802","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-7","T226061700137","A0506293 219353601","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-8","T226061700138","A0506293 241063313","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260617-072-9","T226061700139","A0506293 212436919","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260618-072-1","T226061800108","A0506293 246714811","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260618-072-2","T226061800109","A0506293 232489304","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260618-072-3","T226061800110","A0506293 212436917","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260618-072-4","T226061800111","A0506293 223715717","","","","","출하검사","작업완료"
"HSIONES","P2","REFURB","260619-071-1","T226061900114","A0563802 171644909","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260619-071-10","T226061900115","A0618582 250233801","","","","","출하검사","작업대기"
"HSIONES","P2","REFURB","260619-071-2","T226061900122","A0563802 207130405","","","A0405465","15","출하검사","작업완료"
"HSIONES","P2","REFURB","260619-071-2","T226061900122","A0563802 207130405","9000174472 3325 20043","9000174472 1626 00185","A0435265","1","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260619-071-3","T226061900123","A0563802 165294214","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260619-071-4","T226061900124","A0496495 185317702","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260619-071-5","T226061900125","A0496495 171644912","","","","","출하검사","작업완료"
"HSIONES","P2","REFURB","260619-071-6","T226061900126","A0496495 180674009","9000174472 2125 20012","9000174472 1626 00338","A0435265","1","출하검사","작업완료"
"HSIONES","P2","REFURB","260619-071-6","T226061900126","A0496495 180674009","","","A0405465","15","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260619-072-1","T226061900144","A0506293 193585110","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260619-072-2","T226061900152","A0506293 212436916","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260619-072-3","T226061900153","A0506293 240003109","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260622-072-1","T226062200034","A0506293 226560002","","","","","출하검사","작업완료"
"HSIONES","P2","REFURB","260622-072-10","T226062200035","A0506293 219114418","","","A0405465","15","출하검사","작업완료"
"HSIONES","P2","REFURB","260622-072-10","T226062200035","A0506293 219114418","9000174472 1125 01311","9000174472 1426 20028","A0435265","1","출하검사","작업완료"
"HSIONES","P2","REFURB","260622-072-2","T226062200036","A0506293 213557421","","","A0405465","15","출하검사","작업완료"
"HSIONES","P2","REFURB","260622-072-2","T226062200036","A0506293 213557421","9000040639 0823 00750","9000174472 1426 20025","A0435265","1","출하검사","작업완료"
"HSIONES","P2","REFURB","260622-072-3","T226062200037","A0506293 222247016","","","A0405465","15","출하검사","작업완료"
"HSIONES","P2","REFURB","260622-072-3","T226062200037","A0506293 222247016","","","A0491889","1","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260622-072-4","T226062200038","A0506293 212436920","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260622-072-5","T226062200039","A0506293 240003113","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260622-072-6","T226062200040","A0506293 238339803","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260622-072-7","T226062200041","A0506293 241063301","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260622-072-8","T226062200042","A0506293 219114413","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260622-072-9","T226062200043","A0506293 219353634","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260623-071-1","T226062300089","A0596863 240291001","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260623-071-2","T226062300090","A0596863 237436405","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260623-072-1","T226062300098","A0506293 219353618","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260623-072-10","T226062300099","A0506293 219114407","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260623-072-11","T226062300100","A0506293 241063317","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260623-072-12","T226062300101","A0506293 219114401","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260623-072-13","T226062300102","A0506293 219114409","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260623-072-14","T226062300103","A0506293 213557422","","","","","출하검사","작업대기"
"HSIONES","P2","CHEM SOAK","260623-072-15","T226062300104","A0506293 241063303","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260623-072-16","T226062300105","A0506293 246714910","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260623-072-17","T226062300106","A0506293 222247005","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260623-072-18","T226062300107","A0506293 222247010","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260623-072-2","T226062300109","A0506293 237274205","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260623-072-20","T226062300110","A0506293 160277802","","","","","WET","작업중"
"HSIONES","P2","CHEM SOAK","260623-072-22","T226062300112","A0506293 178290309","","","","","WET","작업중"
"HSIONES","P2","CHEM SOAK","260623-072-23","T226062300113","A0506293 129499604","","","","","WET","작업중"
"HSIONES","P2","CHEM SOAK","260623-072-25","T226062300115","A0506293 193585120","","","","","WET","작업중"
"HSIONES","P2","CHEM SOAK","260623-072-26","T226062300116","A0506293 235632805","","","","","WET","작업중"
"HSIONES","P2","CHEM SOAK","260623-072-3","T226062300120","A0506293 223715812","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260623-072-32","T226062300123","A0506293 160277803","","","","","WET","작업중"
"HSIONES","P2","CHEM SOAK","260623-072-33","T226062300124","A0506293 193585114","","","","","WET","작업중"
"HSIONES","P2","CHEM SOAK","260623-072-34","T226062300125","A0506293 178290301","","","","","WET","작업중"
"HSIONES","P2","CHEM SOAK","260623-072-35","T226062300126","A0506293 137485309","","","","","WET","작업중"
"HSIONES","P2","CHEM SOAK","260623-072-4","T226062300127","A0506293 231454606","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260623-072-5","T226062300128","A0506293 212436921","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260623-072-6","T226062300129","A0506293 231454607","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260623-072-7","T226062300130","A0506293 212436918","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260623-072-8","T226062300131","A0506293 219353604","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260623-072-9","T226062300132","A0506293 222247008","","","","","출하검사","작업완료"
"HSIONES","P2","CHEM SOAK","260623-072-19","T226062300174","A0506293 233207209","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260623-072-21","T226062300175","A0506293 178290316","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260623-072-24","T226062300176","A0506293 178290305","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260623-072-27","T226062300177","A0506293 162761401","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260623-072-28","T226062300178","A0506293 233207216","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260623-072-29","T226062300179","A0506293 127487023","","","","","출하검사","작업대기"
"HSIONES","P2","CHEM SOAK","260623-072-30","T226062300180","A0506293 193585126","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260623-072-31","T226062300181","A0506293 137079709","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260624-072-1","T226062400014","A0506293 240003111","","","","","WET","작업대기"
"HSIONES","P2","REFURB","260624-072-2","T226062400015","A0506293 240003103","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260624-072-3","T226062400016","A0506293 219353623","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260624-072-4","T226062400017","A0506293 241063305","","","","","WET","작업대기"
"HSIONES","P2","REFURB","260624-072-5","T226062400018","A0506293 226560003","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260624-072-6","T226062400019","A0506293 223715708","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260624-071-1","T226062400079","A0496495 168846621","","","","","WET","작업대기"
"HSIONES","P2","REFURB","260624-071-2","T226062400080","A0496495 181479017","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260624-071-3","T226062400081","A0496495 171644925","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260624-071-4","T226062400082","A0496495 169372517","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260624-072-10","T226062400091","A0503421 121881914","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260624-072-11","T226062400092","A0506293 194118906","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260624-072-12","T226062400093","A0506293 193585116","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260624-072-13","T226062400094","A0506293 178290317","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260624-072-14","T226062400095","A0506293 173605607","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260624-072-15","T226062400096","A0506293 178290308","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260624-072-7","T226062400097","A0506293 173605604","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260624-072-8","T226062400098","A0506293 160277801","","","","","WET","작업대기"
"HSIONES","P2","CHEM SOAK","260624-072-9","T226062400099","A0503421 125440612","","","","","WET","작업대기"
